buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
persistence_yml.MUT24.cpp,11,5121,0,0,2,5134,2807,7091,1174,7248,9326,0.7771820716277075,0.7767531631996569,0,0,295,295,2807,0,0,913,27
split.dispatch.MUT43.cpp,1,5133,0,0,0,5134,537,7432,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,75,75,537,0,0,913,27
dxt.MUT1139.cpp,2,5131,0,0,0,5133,618,6794,0,6923,9326,0.7423332618485953,0.7423332618485953,0,0,84,84,618,0,0,913,27
persistence.MUT492.cpp,8,5108,0,0,18,5134,2800,6596,2682,7240,9326,0.7763242547716063,0.7716062620630495,0,0,276,276,2800,0,0,913,27
matrix_sparse.MUT340.cpp,1,5133,0,0,0,5134,856,7256,0,7391,9326,0.7925155479305168,0.7925155479305168,0,0,108,108,856,0,0,913,27
persistence_types.MUT56.cpp,1,5133,0,0,0,5134,1146,7188,0,7239,9326,0.7762170276645937,0.7762170276645937,0,0,137,137,1146,0,0,913,27
glob.MUT40.cpp,1,5133,0,0,0,5134,126,7427,0,7443,9326,0.7980913574951748,0.7980913574951748,0,0,26,26,126,0,0,913,27
matrix_decomp.MUT16.cpp,2,5126,0,0,6,5134,1272,7001,555,7380,9326,0.7913360497533777,0.7913360497533777,0,0,200,200,1272,0,0,913,27
persistence_xml.MUT7.cpp,20,5114,0,0,0,5134,2969,6991,0,7265,9326,0.7790049324469226,0.7790049324469226,0,0,311,311,2969,0,0,913,27
matrix_sparse.MUT153.cpp,1,5133,0,0,0,5134,269,7423,0,7437,9326,0.7974479948530989,0.7974479948530989,0,0,43,43,269,0,0,913,27
persistence.MUT1044.cpp,31,5094,0,0,9,5134,2065,6294,517,6834,9326,0.7327900493244692,0.7306455071842162,0,0,235,235,2065,0,0,913,27
persistence_types.MUT109.cpp,4,5130,0,0,0,5134,959,7427,0,7442,9326,0.7979841303881622,0.7979841303881622,0,0,132,132,959,0,0,913,27
persistence_base64_encoding.MUT156.cpp,6,5127,0,0,1,5134,2390,7209,1855,7441,9326,0.7978769032811495,0.7966974051040103,0,0,243,243,2390,0,0,913,27
rand.MUT336.cpp,1,5133,0,0,0,5134,133,7418,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,29,29,133,0,0,913,27
matrix_expressions.MUT365.cpp,1,5130,0,0,3,5134,802,6950,1021,7108,9326,0.7621702766459361,0.7583101007934806,0,0,119,119,802,0,0,913,27
matrix_expressions.MUT486.cpp,1,5132,0,0,1,5134,1010,6991,356,7253,9326,0.7777182071627707,0.7770748445206949,0,0,155,155,1010,0,0,913,27
