buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
ptsetreg.MUT445.cpp,2,156,0,0,0,158,101,11052,0,11058,12298,0.8991705968450154,0.8991705968450154,0,0,9,9,101,0,0,590,26
ippe.MUT454.cpp,4,153,0,0,0,157,2291,10434,0,11005,12298,0.8948609530004878,0.8948609530004878,0,0,91,91,2291,0,0,590,26
fundam.MUT444.cpp,1,156,0,0,1,158,66,10849,2694,11060,12298,0.8993332249146203,0.8859164091722231,0,0,3,3,66,0,0,590,26
stereobm.MUT217.cpp,1,155,0,0,2,158,423,10918,335,11058,12298,0.8991705968450154,0.8991705968450154,0,0,18,18,423,0,0,590,26
local_optimization.MUT114.cpp,4,149,0,0,5,158,53,10879,1256,11043,12298,0.8979508863229794,0.8872174337290616,0,0,7,7,53,0,0,590,26
stereobm.MUT407.cpp,1,155,0,0,2,158,423,10915,326,11046,12298,0.8981948284273865,0.8981948284273865,0,0,18,18,423,0,0,590,26
circlesgrid.MUT181.cpp,1,156,0,0,1,158,222,10890,371,11058,12298,0.8991705968450154,0.8937225565132542,0,0,16,16,222,0,0,590,26
fisheye.MUT259.cpp,3,155,0,0,0,158,217,10916,0,11048,12298,0.8983574564969914,0.8983574564969914,0,0,7,7,217,0,0,590,26
triangulate.MUT27.cpp,2,155,0,0,1,158,2692,10383,626,11058,12298,0.8991705968450154,0.860302488209465,0,0,77,77,2692,0,0,590,26
ptsetreg.MUT292.cpp,6,150,0,0,2,158,382,10962,290,11058,12298,0.8991705968450154,0.898682712636201,0,0,23,23,382,0,0,590,26
fisheye.MUT41.cpp,9,148,0,0,1,158,796,10439,566,10838,12298,0.8812815091884859,0.8699788583509513,0,0,22,22,796,0,0,590,26
rho.MUT573.cpp,1,156,0,0,1,158,1000,10356,971,11059,12298,0.8992519108798178,0.8974630021141649,0,0,72,72,1000,0,0,590,26
calibration_handeye.MUT341.cpp,3,154,0,0,1,158,495,10651,443,11062,12298,0.8994958529842251,0.8994958529842251,0,0,19,19,495,0,0,590,26
calibration.MUT227.cpp,42,115,0,0,1,158,2492,7463,92,8945,12298,0.7273540413075297,0.7271914132379249,0,0,109,109,2492,0,0,590,26
stereobm.MUT551.cpp,5,153,0,0,0,158,210,10580,0,10790,12298,0.8773784355179705,0.8773784355179705,0,0,18,18,210,0,0,590,26
calibration.MUT1990.cpp,2,155,0,0,0,157,2418,10842,0,11018,12298,0.8959180354529191,0.8959180354529191,0,0,63,63,2418,0,0,590,26
triangulate.MUT91.cpp,1,156,0,0,1,158,2692,10752,144,11058,12298,0.8991705968450154,0.8991705968450154,0,0,77,77,2692,0,0,590,26
stereobm.MUT545.cpp,1,153,0,0,4,158,421,10592,448,11056,12298,0.8990079687754107,0.8955114652789071,0,0,18,18,421,0,0,590,26
fisheye.MUT239.cpp,1,157,0,0,0,158,139,11003,0,11058,12298,0.8991705968450154,0.8991705968450154,0,0,4,4,139,0,0,590,26
calibration.MUT1614.cpp,1,157,0,0,0,158,2693,10896,0,11059,12299,0.8991787950239857,0.8991787950239857,0,0,77,77,2693,0,0,590,26
calibration.MUT2111.cpp,4,154,0,0,0,158,1960,10716,0,10825,12298,0.8802244267360546,0.8802244267360546,0,0,52,52,1960,0,0,590,26
fisheye.MUT618.cpp,6,151,0,0,1,158,732,10523,566,11004,12298,0.8947796389656855,0.8900634249471459,0,0,23,23,732,0,0,590,26
stereobm.MUT520.cpp,1,155,0,0,2,158,423,10927,326,11058,12298,0.8991705968450154,0.8991705968450154,0,0,18,18,423,0,0,590,26
fisheye.MUT34.cpp,9,148,0,0,1,158,792,10439,566,10837,12298,0.8812001951536835,0.8697349162465442,0,0,22,22,792,0,0,590,26
calibration.MUT1062.cpp,1,157,0,0,0,158,726,10896,0,10908,12298,0.8869734916246544,0.8869734916246544,0,0,28,28,726,0,0,590,26
fisheye.MUT47.cpp,7,150,0,0,1,158,549,10488,566,10841,12298,0.8815254512928932,0.8768092372743536,0,0,18,18,549,0,0,590,26
rho.MUT660.cpp,1,156,0,0,1,158,999,10344,969,11045,12297,0.8981865495649345,0.8964788159713751,0,0,72,72,999,0,0,590,26
fundam.MUT48.cpp,17,141,0,0,0,158,1817,9156,0,9611,12298,0.7815091884859326,0.7815091884859326,0,0,96,96,1817,0,0,590,26
calibinit.MUT658.cpp,4,153,0,0,1,158,771,9772,344,10375,12298,0.8436331110749715,0.8436331110749715,0,0,32,32,771,0,0,590,26
rho.MUT420.cpp,2,156,0,0,0,158,726,10344,0,10748,12298,0.8739632460562693,0.8739632460562693,0,0,57,57,726,0,0,590,26
quadsubpix.MUT82.cpp,1,157,0,0,0,158,755,10981,0,11058,12298,0.8991705968450154,0.8991705968450154,0,0,37,37,755,0,0,590,26
fisheye.MUT183.cpp,12,144,0,0,2,158,611,10298,548,10806,12298,0.8786794600748089,0.864693446088795,0,0,22,22,611,0,0,590,26
calibinit.MUT618.cpp,4,154,0,0,0,158,842,10688,0,10792,12298,0.8775410635875752,0.8775410635875752,0,0,34,34,842,0,0,590,26
solvepnp.MUT238.cpp,2,156,0,0,0,158,958,10905,0,11046,12298,0.8981948284273865,0.8981948284273865,0,0,40,40,958,0,0,590,26
fisheye.MUT703.cpp,6,151,0,0,1,158,462,10523,559,10824,12298,0.8801431127012522,0.8687591478289153,0,0,15,15,462,0,0,590,26
rho.MUT583.cpp,1,156,0,0,1,158,999,10356,969,11057,12298,0.899089282810213,0.8973816880793625,0,0,72,72,999,0,0,590,26
fisheye.MUT267.cpp,3,155,0,0,0,158,215,10916,0,11046,12298,0.8981948284273865,0.8981948284273865,0,0,7,7,215,0,0,590,26
calibration_handeye.MUT56.cpp,1,157,0,0,0,158,467,11032,0,11058,12298,0.8991705968450154,0.8991705968450154,0,0,19,19,467,0,0,590,26
calibration.MUT1420.cpp,1,154,0,0,3,158,303,10770,2694,11058,12298,0.8991705968450154,0.8859164091722231,0,0,7,7,303,0,0,590,26
fisheye.MUT477.cpp,2,155,0,0,1,158,826,10794,663,11046,12298,0.8981948284273865,0.8980322003577818,0,0,25,25,826,0,0,590,26
calibration_handeye.MUT439.cpp,1,157,0,0,0,158,168,10963,0,11049,12298,0.8984387705317938,0.8984387705317938,0,0,7,7,168,0,0,590,26
rho.MUT618.cpp,1,156,0,0,1,158,995,10355,965,11052,12298,0.898682712636201,0.8969751179053504,0,0,72,72,995,0,0,590,26
calibinit.MUT246.cpp,4,153,0,0,1,158,787,9532,536,10151,12297,0.8254858908676913,0.8254858908676913,0,0,33,33,787,0,0,590,26
calibration.MUT1363.cpp,4,153,0,0,1,158,2099,10700,303,10934,12298,0.889087656529517,0.889087656529517,0,0,56,56,2099,0,0,590,26
ippe.MUT373.cpp,5,153,0,0,0,158,2348,10434,0,11056,12297,0.8990810766853704,0.8990810766853704,0,0,91,91,2348,0,0,590,26
fisheye.MUT158.cpp,13,143,0,0,2,158,829,10221,549,10807,12298,0.8787607741096113,0.864693446088795,0,0,24,24,829,0,0,590,26
ippe.MUT547.cpp,4,153,0,0,1,158,2303,10434,1853,11046,12298,0.8981948284273865,0.8955114652789071,0,0,91,91,2303,0,0,590,26
stereobm.MUT270.cpp,1,155,0,0,2,158,424,10918,336,11059,12299,0.8991787950239857,0.8991787950239857,0,0,18,18,424,0,0,590,26
calibration.MUT693.cpp,3,154,0,0,0,157,2074,10336,0,11011,12298,0.8953488372093024,0.8953488372093024,0,0,53,53,2074,0,0,590,26
