buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
agast.MUT631.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
fast.MUT131.cpp,4,71,0,0,14,89,383,6156,3613,6691,8459,0.7909918430074477,0.7483154037120227,0,0,20,20,383,0,0,292,12
agast.MUT1065.cpp,1,88,0,0,0,89,1327,4469,0,5752,8459,0.679985813925996,0.679985813925996,0,0,3,3,1327,0,0,292,12
AKAZEFeatures.MUT597.cpp,1,79,0,0,9,89,549,6376,3589,6710,8459,0.7932379713914174,0.7613193048823738,0,0,39,39,549,0,0,292,12
agast.MUT2829.cpp,1,88,0,0,0,89,2283,4469,0,6708,8457,0.7931890741397659,0.7931890741397659,0,0,4,4,2283,0,0,292,12
agast.MUT236.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT240.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT2821.cpp,1,88,0,0,0,89,2282,4469,0,6707,8459,0.792883319541317,0.792883319541317,0,0,4,4,2282,0,0,292,12
brisk.MUT968.cpp,1,75,0,0,13,89,1799,5641,3609,6710,8459,0.7932379713914174,0.7407494975765457,0,0,40,40,1799,0,0,292,12
AKAZEFeatures.MUT860.cpp,8,81,0,0,0,89,793,6351,0,6467,8459,0.7645111715332782,0.7645111715332782,0,0,53,53,793,0,0,292,12
agast.MUT1319.cpp,1,88,0,0,0,89,1364,4469,0,5789,8459,0.6843598534105686,0.6843598534105686,0,0,3,3,1364,0,0,292,12
agast.MUT2795.cpp,1,88,0,0,0,89,2284,4469,0,6709,8459,0.7931197541080506,0.7931197541080506,0,0,4,4,2284,0,0,292,12
brisk.MUT8.cpp,1,88,0,0,0,89,116,6700,0,6708,8459,0.7930015368246838,0.7930015368246838,0,0,8,8,116,0,0,292,12
agast.MUT130.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT367.cpp,1,88,0,0,0,89,380,4469,0,4805,8459,0.5680340465776097,0.5680340465776097,0,0,2,2,380,0,0,292,12
agast.MUT2670.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
